Strain,Stress(Pa)
0.0,-0.0
0.0002512562814070352,-42060301.50753769
0.0005025125628140704,-84120603.01507539
0.0007537688442211056,-126180904.52261308
0.0010050251256281408,-168241206.03015077
0.0012562814070351761,-210301507.5376885
0.0015075376884422112,-252361809.04522616
0.0017587939698492463,-294422110.5527638
0.0020100502512562816,-336482412.06030154
0.002261306532663317,-378542713.56783926
0.0025125628140703522,-420603015.075377
0.002763819095477387,-462663316.5829146
0.0030150753768844224,-504723618.0904523
0.0032663316582914577,-546783919.59799
0.0035175879396984926,-588844221.1055276
0.003768844221105528,-630904522.6130654
0.004020100502512563,-672964824.1206031
0.004271356783919598,-715025125.6281407
0.004522613065326634,-757085427.1356785
0.004773869346733669,-799145728.6432161
0.0050251256281407045,-841206030.150754
0.005276381909547739,-883266331.6582916
0.005527638190954774,-925326633.1658292
0.00577889447236181,-967386934.673367
0.006030150753768845,-1009447236.1809046
0.00628140703517588,-1051507537.6884422
0.0065326633165829154,-1093567839.19598
0.00678391959798995,-1135628140.7035177
0.007035175879396985,-1177688442.2110553
0.007286432160804021,-1219748743.7185931
0.007537688442211056,-1261809045.2261307
0.0077889447236180916,-1303869346.7336686
0.008040201005025126,-1345929648.2412062
0.008291457286432161,-1387989949.7487438
0.008542713567839196,-1430050251.2562814
0.008793969849246233,-1472110552.7638195
0.009045226130653268,-1514170854.271357
0.009296482412060303,-1556231155.7788947
0.009547738693467337,-1598291457.2864323
0.009798994974874372,-1640351758.7939699
0.010050251256281409,-1682412060.301508
0.010301507537688444,-1724472361.8090456
0.010552763819095479,-1766532663.3165832
0.010804020100502514,-1808592964.8241208
0.011055276381909548,-1850653266.3316584
0.011306532663316583,-1892713567.839196
0.01155778894472362,-1934773869.346734
0.011809045226130655,-1976834170.8542717
0.01206030150753769,-2018894472.3618093
0.012311557788944725,-2060954773.8693469
0.01256281407035176,-2103015075.3768845
0.012814070351758796,-2145075376.8844225
0.013065326633165831,-2187135678.39196
0.013316582914572866,-2229195979.8994975
0.0135678391959799,-2271256281.4070354
0.013819095477386936,-2313316582.914573
0.01407035175879397,-2355376884.4221106
0.014321608040201007,-2397437185.9296484
0.014572864321608042,-2439497487.4371862
0.014824120603015077,-2481557788.944724
0.015075376884422112,-2523618090.4522614
0.015326633165829147,-2565678391.9597993
0.015577889447236183,-2607738693.467337
0.015829145728643218,-2649798994.9748745
0.016080402010050253,-2691859296.4824123
0.016331658291457288,-2733919597.98995
0.016582914572864323,-2775979899.4974875
0.016834170854271358,-2818040201.0050254
0.017085427135678392,-2860100502.5125628
0.017336683417085427,-2902160804.0201006
0.017587939698492466,-2944221105.527639
0.0178391959798995,-2986281407.0351763
0.018090452261306535,-3028341708.542714
0.01834170854271357,-3070402010.0502515
0.018592964824120605,-3112462311.5577893
0.01884422110552764,-3154522613.065327
0.019095477386934675,-3196582914.5728645
0.01934673366834171,-3238643216.0804024
0.019597989949748745,-3280703517.5879397
0.01984924623115578,-3322763819.0954776
0.020100502512562818,-3364824120.603016
0.020351758793969853,-3406884422.1105533
0.020603015075376888,-3448944723.618091
0.020854271356783922,-3491005025.1256285
0.021105527638190957,-3533065326.6331663
0.021356783919597992,-3575125628.1407037
0.021608040201005027,-3617185929.6482415
0.021859296482412062,-3659246231.1557794
0.022110552763819097,-3701306532.6633167
0.02236180904522613,-3743366834.1708546
0.022613065326633167,-3785427135.678392
0.022864321608040205,-3827487437.1859303
0.02311557788944724,-3869547738.693468
0.023366834170854275,-3911608040.2010055
0.02361809045226131,-3953668341.7085433
0.023869346733668344,-3995728643.2160807
0.02412060301507538,-4037788944.7236185
0.024371859296482414,-4079849246.2311563
0.02462311557788945,-4121909547.7386937
0.024874371859296484,-4163969849.2462316
0.02512562814070352,-4206030150.753769
0.025376884422110554,-4248090452.261307
0.025628140703517592,-4290150753.768845
0.025879396984924627,-4332211055.276382
0.026130653266331662,-4374271356.78392
0.026381909547738697,-4416331658.291458
0.02663316582914573,-4458391959.798995
0.026884422110552766,-4500452261.306533
0.0271356783919598,-4542512562.814071
0.027386934673366836,-4584572864.321609
0.02763819095477387,-4626633165.829146
0.027889447236180906,-4668693467.336683
0.02814070351758794,-4710753768.844221
0.02839195979899498,-4752814070.35176
0.028643216080402014,-4794874371.859297
0.02889447236180905,-4836934673.366835
0.029145728643216084,-4878994974.8743725
0.02939698492462312,-4921055276.38191
0.029648241206030154,-4963115577.889448
0.02989949748743719,-5005175879.396985
0.030150753768844223,-5047236180.904523
0.030402010050251258,-5089296482.412061
0.030653266331658293,-5131356783.919599
0.03090452261306533,-5173417085.427136
0.031155778894472366,-5215477386.934674
0.0314070351758794,-5257537688.442212
0.031658291457286436,-5299597989.949749
0.03190954773869347,-5341658291.457287
0.032160804020100506,-5383718592.964825
0.03241206030150754,-5425778894.4723625
0.032663316582914576,-5467839195.9799
0.03291457286432161,-5509899497.487437
0.033165829145728645,-5551959798.994975
0.03341708542713568,-5594020100.502513
0.033668341708542715,-5636080402.010051
0.03391959798994975,-5678140703.517588
0.034170854271356785,-5720201005.0251255
0.03442211055276382,-5762261306.532663
0.034673366834170855,-5804321608.040201
0.034924623115577896,-5846381909.54774
0.03517587939698493,-5888442211.055278
0.035427135678391966,-5930502512.562815
0.035678391959799,-5972562814.070353
0.035929648241206036,-6014623115.57789
0.03618090452261307,-6056683417.085428
0.036432160804020106,-6098743718.592966
0.03668341708542714,-6140804020.100503
0.036934673366834175,-6182864321.608041
0.03718592964824121,-6224924623.115579
0.037437185929648245,-6266984924.6231165
0.03768844221105528,-6309045226.130654
0.037939698492462315,-6351105527.638191
0.03819095477386935,-6393165829.145729
0.038442211055276385,-6435226130.653267
0.03869346733668342,-6477286432.160805
0.038944723618090454,-6519346733.668342
0.03919597989949749,-6561407035.1758795
0.039447236180904524,-6603467336.683417
0.03969849246231156,-6645527638.190955
0.039949748743718594,-6687587939.698493
0.040201005025125636,-6729648241.206032
0.04045226130653267,-6771708542.713569
0.040703517587939705,-6813768844.221107
0.04095477386934674,-6855829145.728644
0.041206030150753775,-6897889447.236182
0.04145728643216081,-6939949748.74372
0.041708542713567845,-6982010050.251257
0.04195979899497488,-7024070351.758795
0.042211055276381915,-7066130653.266333
0.04246231155778895,-7108190954.77387
0.042713567839195984,-7150251256.281407
0.04296482412060302,-7192311557.788945
0.043216080402010054,-7234371859.296483
0.04346733668341709,-7276432160.804021
0.043718592964824124,-7318492462.311559
0.04396984924623116,-7360552763.819096
0.044221105527638194,-7402613065.326633
0.04447236180904523,-7444673366.834171
0.04472361809045226,-7486733668.341709
0.0449748743718593,-7528793969.849247
0.04522613065326633,-7570854271.356784
0.04547738693467337,-7612914572.864322
0.04572864321608041,-7654974874.3718605
0.045979899497487445,-7697035175.879398
0.04623115577889448,-7739095477.386936
0.046482412060301515,-7781155778.894473
0.04673366834170855,-7823216080.402011
0.046984924623115584,-7865276381.909549
0.04723618090452262,-7907336683.417087
0.047487437185929654,-7949396984.924624
0.04773869346733669,-7991457286.432161
0.047989949748743724,-8033517587.939699
0.04824120603015076,-8075577889.447237
0.048492462311557794,-8117638190.954775
0.04874371859296483,-8159698492.462313
0.04899497487437186,-8201758793.96985
0.0492462311557789,-8243819095.477387
0.04949748743718593,-8285879396.984925
0.04974874371859297,-8327939698.492463
0.05,-8370000000.0
