Strain,Stress(Pa)
0.0,-0.0
0.0002512562814070352,-46356783.919598
0.0005025125628140704,-92713567.839196
0.0007537688442211056,-139070351.75879398
0.0010050251256281408,-185427135.678392
0.0012562814070351761,-231783919.59799
0.0015075376884422112,-278140703.51758796
0.0017587939698492463,-324497487.43718594
0.0020100502512562816,-370854271.356784
0.002261306532663317,-417211055.27638197
0.0025125628140703522,-463567839.19598
0.002763819095477387,-509924623.11557794
0.0030150753768844224,-556281407.0351759
0.0032663316582914577,-602638190.9547739
0.0035175879396984926,-648994974.8743719
0.003768844221105528,-695351758.7939699
0.004020100502512563,-741708542.713568
0.004271356783919598,-788065326.6331658
0.004522613065326634,-834422110.5527639
0.004773869346733669,-880778894.4723619
0.0050251256281407045,-927135678.39196
0.005276381909547739,-973492462.3115579
0.005527638190954774,-1019849246.2311559
0.00577889447236181,-1066206030.150754
0.006030150753768845,-1112562814.0703518
0.00628140703517588,-1158919597.9899497
0.0065326633165829154,-1205276381.9095478
0.00678391959798995,-1251633165.829146
0.007035175879396985,-1297989949.7487438
0.007286432160804021,-1344346733.6683419
0.007537688442211056,-1390703517.5879397
0.0077889447236180916,-1437060301.5075378
0.008040201005025126,-1483417085.427136
0.008291457286432161,-1529773869.3467338
0.008542713567839196,-1576130653.2663317
0.008793969849246233,-1622487437.18593
0.009045226130653268,-1668844221.1055279
0.009296482412060303,-1715201005.0251257
0.009547738693467337,-1761557788.9447238
0.009798994974874372,-1807914572.8643217
0.010050251256281409,-1854271356.78392
0.010301507537688444,-1900628140.703518
0.010552763819095479,-1946984924.6231158
0.010804020100502514,-1993341708.5427136
0.011055276381909548,-2039698492.4623117
0.011306532663316583,-2086055276.3819096
0.01155778894472362,-2132412060.301508
0.011809045226130655,-2178768844.2211056
0.01206030150753769,-2225125628.1407037
0.012311557788944725,-2271482412.060302
0.01256281407035176,-2317839195.9798994
0.012814070351758796,-2364195979.899498
0.013065326633165831,-2410552763.8190956
0.013316582914572866,-2456909547.7386937
0.0135678391959799,-2503266331.658292
0.013819095477386936,-2549623115.5778894
0.01407035175879397,-2595979899.4974875
0.014321608040201007,-2642336683.4170856
0.014572864321608042,-2688693467.3366838
0.014824120603015077,-2735050251.256282
0.015075376884422112,-2781407035.1758795
0.015326633165829147,-2827763819.0954776
0.015577889447236183,-2874120603.0150757
0.015829145728643218,-2920477386.934674
0.016080402010050253,-2966834170.854272
0.016331658291457288,-3013190954.7738695
0.016582914572864323,-3059547738.6934676
0.016834170854271358,-3105904522.6130652
0.017085427135678392,-3152261306.5326633
0.017336683417085427,-3198618090.4522614
0.017587939698492466,-3244974874.37186
0.0178391959798995,-3291331658.2914577
0.018090452261306535,-3337688442.2110558
0.01834170854271357,-3384045226.130654
0.018592964824120605,-3430402010.0502515
0.01884422110552764,-3476758793.9698496
0.019095477386934675,-3523115577.8894477
0.01934673366834171,-3569472361.8090453
0.019597989949748745,-3615829145.7286434
0.01984924623115578,-3662185929.6482415
0.020100502512562818,-3708542713.56784
0.020351758793969853,-3754899497.4874377
0.020603015075376888,-3801256281.407036
0.020854271356783922,-3847613065.326634
0.021105527638190957,-3893969849.2462316
0.021356783919597992,-3940326633.1658297
0.021608040201005027,-3986683417.0854273
0.021859296482412062,-4033040201.0050254
0.022110552763819097,-4079396984.9246235
0.02236180904522613,-4125753768.844221
0.022613065326633167,-4172110552.763819
0.022864321608040205,-4218467336.683418
0.02311557788944724,-4264824120.603016
0.023366834170854275,-4311180904.522614
0.02361809045226131,-4357537688.442211
0.023869346733668344,-4403894472.36181
0.02412060301507538,-4450251256.281407
0.024371859296482414,-4496608040.201005
0.02462311557788945,-4542964824.120604
0.024874371859296484,-4589321608.040201
0.02512562814070352,-4635678391.959799
0.025376884422110554,-4682035175.879397
0.025628140703517592,-4728391959.798996
0.025879396984924627,-4774748743.718594
0.026130653266331662,-4821105527.638191
0.026381909547738697,-4867462311.55779
0.02663316582914573,-4913819095.477387
0.026884422110552766,-4960175879.396985
0.0271356783919598,-5006532663.316584
0.027386934673366836,-5052889447.236181
0.02763819095477387,-5099246231.155779
0.027889447236180906,-5145603015.075377
0.02814070351758794,-5191959798.994975
0.02839195979899498,-5238316582.914574
0.028643216080402014,-5284673366.834171
0.02889447236180905,-5331030150.75377
0.029145728643216084,-5377386934.6733675
0.02939698492462312,-5423743718.592965
0.029648241206030154,-5470100502.512564
0.02989949748743719,-5516457286.432161
0.030150753768844223,-5562814070.351759
0.030402010050251258,-5609170854.271358
0.030653266331658293,-5655527638.190955
0.03090452261306533,-5701884422.110554
0.031155778894472366,-5748241206.030151
0.0314070351758794,-5794597989.94975
0.031658291457286436,-5840954773.869348
0.03190954773869347,-5887311557.788945
0.032160804020100506,-5933668341.708544
0.03241206030150754,-5980025125.628141
0.032663316582914576,-6026381909.547739
0.03291457286432161,-6072738693.467337
0.033165829145728645,-6119095477.386935
0.03341708542713568,-6165452261.306533
0.033668341708542715,-6211809045.2261305
0.03391959798994975,-6258165829.145729
0.034170854271356785,-6304522613.065327
0.03442211055276382,-6350879396.984924
0.034673366834170855,-6397236180.904523
0.034924623115577896,-6443592964.824121
0.03517587939698493,-6489949748.74372
0.035427135678391966,-6536306532.663318
0.035678391959799,-6582663316.582915
0.035929648241206036,-6629020100.502514
0.03618090452261307,-6675376884.4221115
0.036432160804020106,-6721733668.341709
0.03668341708542714,-6768090452.261308
0.036934673366834175,-6814447236.180905
0.03718592964824121,-6860804020.100503
0.037437185929648245,-6907160804.020102
0.03768844221105528,-6953517587.939699
0.037939698492462315,-6999874371.859297
0.03819095477386935,-7046231155.778895
0.038442211055276385,-7092587939.698493
0.03869346733668342,-7138944723.618091
0.038944723618090454,-7185301507.537689
0.03919597989949749,-7231658291.457287
0.039447236180904524,-7278015075.376884
0.03969849246231156,-7324371859.296483
0.039949748743718594,-7370728643.216081
0.040201005025125636,-7417085427.13568
0.04045226130653267,-7463442211.055278
0.040703517587939705,-7509798994.974875
0.04095477386934674,-7556155778.894474
0.041206030150753775,-7602512562.814072
0.04145728643216081,-7648869346.733669
0.041708542713567845,-7695226130.653268
0.04195979899497488,-7741582914.5728655
0.042211055276381915,-7787939698.492463
0.04246231155778895,-7834296482.412061
0.042713567839195984,-7880653266.331659
0.04296482412060302,-7927010050.251257
0.043216080402010054,-7973366834.170855
0.04346733668341709,-8019723618.090453
0.043718592964824124,-8066080402.010051
0.04396984924623116,-8112437185.929648
0.044221105527638194,-8158793969.849247
0.04447236180904523,-8205150753.768845
0.04472361809045226,-8251507537.688442
0.0449748743718593,-8297864321.608041
0.04522613065326633,-8344221105.527638
0.04547738693467337,-8390577889.447236
0.04572864321608041,-8436934673.366836
0.045979899497487445,-8483291457.286433
0.04623115577889448,-8529648241.206032
0.046482412060301515,-8576005025.125629
0.04673366834170855,-8622361809.045227
0.046984924623115584,-8668718592.964825
0.04723618090452262,-8715075376.884422
0.047487437185929654,-8761432160.804022
0.04773869346733669,-8807788944.72362
0.047989949748743724,-8854145728.643217
0.04824120603015076,-8900502512.562815
0.048492462311557794,-8946859296.482412
0.04874371859296483,-8993216080.40201
0.04899497487437186,-9039572864.32161
0.0492462311557789,-9085929648.241207
0.04949748743718593,-9132286432.160805
0.04974874371859297,-9178643216.080402
0.05,-9225000000.0
